14  10   1   1   3  0.001   0.01
 1 1 4 1 3 1 3 4 1 3 1 3 1 1
    0.0006595      9    5    7    4
    0.0026782      9    5    7    6
    0.0114906      9    5    9    5
    0.1889257      9    6    1    1
   -0.0044480      9    6    2    1
    0.0876286      9    6    2    2
    0.0761127      9    6    3    3
    0.0001331      9    6    4    1
    0.0023618      9    6    4    2
    0.0799676      9    6    4    4
    0.0618860      9    6    5    5
    0.0008514      9    6    6    1
   -0.0035203      9    6    6    2
    0.0483036      9    6    6    4
    0.0705950      9    6    6    6
    0.0400515      9    6    7    5
    0.0644723      9    6    7    7
   -0.0389241      9    6    8    3
    0.0531837      9    6    8    8
   -0.0017890      9    6    9    1
    0.0148484      9    6    9    2
    0.0068259      9    6    9    4
    0.0265104      9    6    9    6
    0.0037547      9    7    5    1
    0.0202417      9    7    5    2
   -0.0044212      9    7    5    4
    0.0109124      9    7    6    5
    0.0053735      9    7    7    1
    0.0163502      9    7    7    2
    0.0092782      9    7    7    4
   -0.0109685      9    7    7    6
   -0.0053670      9    7    9    5
    0.0163448      9    7    9    7
   -0.0047957      9    8    3    1
   -0.0327480      9    8    3    2
    0.0005394      9    8    4    3
   -0.0007913      9    8    6    3
    0.0049902      9    8    8    1
    0.0029606      9    8    8    2
    0.0025293      9    8    8    4
   -0.0050442      9    8    8    6
    0.0028057      9    8    9    3
    0.0223594      9    8    9    8
    0.4714135      9    9    1    1
   -0.0017140      9    9    2    1
    0.4103611      9    9    2    2
    0.3758724      9    9    3    3
    0.0047407      9    9    4    1
    0.0172397      9    9    4    2
    0.3641646      9    9    4    4
    0.3664835      9    9    5    5
    0.0060860      9    9    6    1
    0.0397114      9    9    6    4
    0.3536551      9    9    6    6
    0.0426458      9    9    7    5
    0.3674212      9    9    7    7
   -0.0442622      9    9    8    3
    0.3379408      9    9    8    8
    0.0015439      9    9    9    1
    0.0136834      9    9    9    2
    0.0045944      9    9    9    4
    0.0235567      9    9    9    6
    0.3192559      9    9    9    9
   -0.0133104     10    1    5    1
   -0.0123411     10    1    5    2
    0.0060779     10    1    5    4
    0.0026315     10    1    6    5
   -0.0193057     10    1    7    1
   -0.0122244     10    1    7    2
    0.0018471     10    1    7    4
    0.0071136     10    1    7    6
   -0.0015413     10    1    9    5
   -0.0023666     10    1    9    7
    0.0091883     10    1   10    1
   -0.0041781     10    2    5    1
    0.0052518     10    2    5    2
   -0.0055924     10    2    5    4
    0.0131558     10    2    6    5
   -0.0057763     10    2    7    1
   -0.0051896     10    2    7    2
    0.0091751     10    2    7    4
   -0.0076495     10    2    7    6
   -0.0063421     10    2    9    5
    0.0025159     10    2    9    7
    0.0025556     10    2   10    1
    0.0123301     10    2   10    2
   -0.0002525     10    3    5    3
   -0.0038349     10    3    7    3
    0.0049179     10    3    8    5
    0.0029411     10    3    8    7
    0.0043645     10    3   10    3
    0.0019344     10    4    5    1
    0.0033134     10    4    5    2
   -0.0006044     10    4    5    4
   -0.0049650     10    4    6    5
    0.0025861     10    4    7    1
    0.0046354     10    4    7    2
   -0.0040040     10    4    7    4
   -0.0046250     10    4    7    6
   -0.0051991     10    4    9    5
    0.0039541     10    4    9    7
   -0.0012088     10    4   10    1
    0.0015921     10    4   10    2
    0.0068111     10    4   10    4
   -0.1142643     10    5    1    1
    0.0042696     10    5    2    1
   -0.0111854     10    5    2    2
   -0.0166389     10    5    3    3
   -0.0008238     10    5    4    1
    0.0032912     10    5    4    2
   -0.0137330     10    5    4    4
   -0.0035140     10    5    5    5
   -0.0017323     10    5    6    1
    0.0084466     10    5    6    2
   -0.0251955     10    5    6    4
   -0.0182497     10    5    6    6
   -0.0283461     10    5    7    5
   -0.0226977     10    5    7    7
    0.0255218     10    5    8    3
   -0.0115696     10    5    8    8
    0.0013349     10    5    9    1
   -0.0124409     10    5    9    2
   -0.0121303     10    5    9    4
   -0.0032238     10    5    9    6
    0.0048975     10    5    9    9
    0.0222335     10    5   10    5
    0.0040205     10    6    5    1
    0.0137156     10    6    5    2
   -0.0123905     10    6    5    4
   -0.0047867     10    6    6    5
    0.0054588     10    6    7    1
    0.0082539     10    6    7    2
   -0.0058904     10    6    7    4
   -0.0072245     10    6    7    6
    0.0053827     10    6    9    5
   -0.0067039     10    6    9    7
   -0.0024955     10    6   10    1
   -0.0008187     10    6   10    2
   -0.0044159     10    6   10    4
    0.0142961     10    6   10    6
   -0.2501694     10    7    1    1
    0.0058016     10    7    2    1
   -0.1106863     10    7    2    2
   -0.1007425     10    7    3    3
   -0.0021350     10    7    4    1
    0.0034283     10    7    4    2
   -0.0885798     10    7    4    4
   -0.0945968     10    7    5    5
   -0.0036019     10    7    6    1
    0.0063011     10    7    6    2
   -0.0506884     10    7    6    4
   -0.0813791     10    7    6    6
   -0.0591494     10    7    7    5
   -0.0993098     10    7    7    7
    0.0512679     10    7    8    3
   -0.0711335     10    7    8    8
    0.0013422     10    7    9    1
   -0.0192821     10    7    9    2
   -0.0077934     10    7    9    4
   -0.0259328     10    7    9    6
   -0.0284990     10    7    9    9
    0.0048017     10    7   10    5
    0.0398961     10    7   10    7
    0.0081594     10    8    5    3
    0.0061924     10    8    7    3
   -0.0019410     10    8    8    5
   -0.0053910     10    8    8    7
    0.0016491     10    8   10    3
    0.0065517     10    8   10    8
   -0.0010716     10    9    5    1
   -0.0070201     10    9    5    2
   -0.0172134     10    9    5    4
    0.0158717     10    9    6    5
   -0.0015399     10    9    7    1
   -0.0083427     10    9    7    2
    0.0122924     10    9    7    4
   -0.0253895     10    9    7    6
   -0.0029665     10    9    9    5
    0.0057225     10    9    9    7
    0.0007209     10    9   10    1
   -0.0042850     10    9   10    2
    0.0031469     10    9   10    4
   -0.0113287     10    9   10    6
    0.0377966     10    9   10    9
    0.4273431     10   10    1    1
   -0.0027628     10   10    2    1
    0.3623175     10   10    2    2
    0.3483530     10   10    3    3
    0.0010319     10   10    4    1
   -0.0033287     10   10    4    2
    0.3557235     10   10    4    4
    0.3649784     10   10    5    5
    0.0017065     10   10    6    1
   -0.0003545     10   10    6    2
    0.0180843     10   10    6    4
    0.3582794     10   10    6    6
    0.0222599     10   10    7    5
    0.3684238     10   10    7    7
   -0.0370703     10   10    8    3
    0.3143451     10   10    8    8
   -0.0006699     10   10    9    1
    0.0150630     10   10    9    2
    0.0074482     10   10    9    4
    0.0091542     10   10    9    6
    0.2966434     10   10    9    9
   -0.0023336     10   10   10    5
   -0.0154475     10   10   10    7
    0.3109975     10   10   10   10
    0.1492032     11    1    1    1
   -0.0248432     11    1    2    1
   -0.0019403     11    1    2    2
    0.0035982     11    1    3    3
   -0.0015431     11    1    4    1
   -0.0072894     11    1    4    2
    0.0089841     11    1    4    4
    0.0039044     11    1    5    5
    0.0022587     11    1    6    1
   -0.0064262     11    1    6    2
    0.0082957     11    1    6    4
    0.0125821     11    1    6    6
    0.0024508     11    1    7    5
    0.0052026     11    1    7    7
   -0.0037284     11    1    8    3
    0.0040544     11    1    8    8
   -0.0095697     11    1    9    1
   -0.0014814     11    1    9    2
    0.0010715     11    1    9    4
    0.0020743     11    1    9    6
   -0.0001094     11    1    9    9
   -0.0019112     11    1   10    5
   -0.0023953     11    1   10    7
    0.0011529     11    1   10   10
    0.0115281     11    1   11    1
   -0.2061179     11    2    1    1
    0.0024635     11    2    2    1
   -0.1012097     11    2    2    2
   -0.0856657     11    2    3    3
   -0.0091548     11    2    4    1
   -0.0151677     11    2    4    2
   -0.0498893     11    2    4    4
   -0.0475215     11    2    5    5
   -0.0116368     11    2    6    1
   -0.0035559     11    2    6    2
   -0.0430990     11    2    6    4
   -0.0439389     11    2    6    6
   -0.0528389     11    2    7    5
   -0.0614665     11    2    7    7
    0.0496670     11    2    8    3
   -0.0562742     11    2    8    8
   -0.0033105     11    2    9    1
   -0.0306118     11    2    9    2
   -0.0176713     11    2    9    4
   -0.0152516     11    2    9    6
   -0.0158464     11    2    9    9
    0.0139720     11    2   10    5
    0.0198150     11    2   10    7
   -0.0105686     11    2   10   10
    0.0005296     11    2   11    1
    0.0330379     11    2   11    2
   -0.0095398     11    3    3    1
   -0.0364607     11    3    3    2
    0.0128809     11    3    4    3
    0.0081740     11    3    6    3
    0.0097326     11    3    8    1
    0.0167661     11    3    8    2
    0.0015159     11    3    8    4
   -0.0122289     11    3    8    6
   -0.0065618     11    3    9    3
    0.0075193     11    3    9    8
    0.0160468     11    3   11    3
   -0.1068896     11    4    1    1
   -0.0000308     11    4    2    1
   -0.0617552     11    4    2    2
   -0.0455128     11    4    3    3
   -0.0026985     11    4    4    1
    0.0038931     11    4    4    2
   -0.0631005     11    4    4    4
   -0.0795306     11    4    5    5
   -0.0032275     11    4    6    1
   -0.0067157     11    4    6    2
   -0.0045158     11    4    6    4
   -0.0710531     11    4    6    6
   -0.0015610     11    4    7    5
   -0.0795376     11    4    7    7
    0.0255713     11    4    8    3
   -0.0289365     11    4    8    8
   -0.0011287     11    4    9    1
   -0.0168857     11    4    9    2
   -0.0052154     11    4    9    4
   -0.0137468     11    4    9    6
   -0.0185793     11    4    9    9
   -0.0047816     11    4   10    5
    0.0204862     11    4   10    7
   -0.0187420     11    4   10   10
    0.0004460     11    4   11    1
    0.0075115     11    4   11    2
    0.0397672     11    4   11    4
   -0.0005207     11    5    5    1
    0.0226318     11    5    5    2
   -0.0521372     11    5    5    4
    0.0423950     11    5    6    5
   -0.0007493     11    5    7    1
   -0.0043105     11    5    7    2
    0.0303621     11    5    7    4
   -0.0577667     11    5    7    6
    0.0021411     11    5    9    5
   -0.0021041     11    5    9    7
    0.0003176     11    5   10    1
    0.0101407     11    5   10    2
   -0.0057973     11    5   10    4
    0.0105527     11    5   10    6
    0.0056204     11    5   10    9
    0.0491035     11    5   11    5
    0.0033106     11    6    1    1
   -0.0011125     11    6    2    1
    0.0129535     11    6    2    2
    0.0240109     11    6    3    3
   -0.0034438     11    6    4    1
   -0.0213815     11    6    4    2
    0.0488693     11    6    4    4
    0.0660499     11    6    5    5
   -0.0040380     11    6    6    1
   -0.0014994     11    6    6    2
   -0.0230163     11    6    6    4
    0.0615747     11    6    6    6
   -0.0314686     11    6    7    5
    0.0609004     11    6    7    7
   -0.0041109     11    6    8    3
    0.0128802     11    6    8    8
   -0.0020588     11    6    9    1
   -0.0008008     11    6    9    2
   -0.0085957     11    6    9    4
    0.0037445     11    6    9    6
    0.0111417     11    6    9    9
    0.0136571     11    6   10    5
   -0.0119334     11    6   10    7
    0.0158552     11    6   10   10
    0.0011636     11    6   11    1
    0.0100479     11    6   11    2
   -0.0346546     11    6   11    4
    0.0501214     11    6   11    6
   -0.0073410     11    7    5    1
   -0.0407088     11    7    5    2
    0.0476977     11    7    5    4
   -0.0414337     11    7    6    5
   -0.0103660     11    7    7    1
   -0.0196433     11    7    7    2
   -0.0332196     11    7    7    4
    0.0587532     11    7    7    6
   -0.0080368     11    7    9    5
   -0.0045641     11    7    9    7
    0.0046188     11    7   10    1
   -0.0031571     11    7   10    2
    0.0061160     11    7   10    4
   -0.0112610     11    7   10    6
   -0.0028027     11    7   10    9
   -0.0415037     11    7   11    5
    0.0508155     11    7   11    7
    0.0063691     11    8    3    1
    0.0168664     11    8    3    2
    0.0061078     11    8    4    3
   -0.0054510     11    8    6    3
   -0.0065192     11    8    8    1
   -0.0116350     11    8    8    2
    0.0065519     11    8    8    4
   -0.0039391     11    8    8    6
    0.0030575     11    8    9    3
   -0.0034315     11    8    9    8
    0.0011647     11    8   11    3
    0.0165666     11    8   11    8
   -0.1250682     11    9    1    1
    0.0002399     11    9    2    1
   -0.0954780     11    9    2    2
   -0.0628192     11    9    3    3
   -0.0061488     11    9    4    1
   -0.0284751     11    9    4    2
   -0.0273789     11    9    4    4
   -0.0269515     11    9    5    5
   -0.0076139     11    9    6    1
   -0.0061735     11    9    6    2
   -0.0379282     11    9    6    4
   -0.0116164     11    9    6    6
   -0.0484529     11    9    7    5
   -0.0279704     11    9    7    7
    0.0250231     11    9    8    3
   -0.0450231     11    9    8    8
   -0.0028798     11    9    9    1
   -0.0050014     11    9    9    2
   -0.0015991     11    9    9    4
   -0.0183746     11    9    9    6
   -0.0338623     11    9    9    9
    0.0187719     11    9   10    7
   -0.0039479     11    9   10   10
    0.0011110     11    9   11    1
    0.0134470     11    9   11    2
   -0.0031988     11    9   11    4
    0.0120262     11    9   11    6
    0.0393368     11    9   11    9
    0.0041118     11   10    5    1
    0.0316869     11   10    5    2
   -0.0363119     11   10    5    4
    0.0339356     11   10    6    5
    0.0058265     11   10    7    1
    0.0131247     11   10    7    2
    0.0265306     11   10    7    4
   -0.0473207     11   10    7    6
   -0.0054223     11   10    9    5
    0.0141777     11   10    9    7
   -0.0026305     11   10   10    1
    0.0100537     11   10   10    2
    0.0049672     11   10   10    4
   -0.0045381     11   10   10    6
    0.0141417     11   10   10    9
    0.0238187     11   10   11    5
   -0.0242972     11   10   11    7
    0.0356497     11   10   11   10
    0.5185840     11   11    1    1
   -0.0025680     11   11    2    1
    0.4327358     11   11    2    2
    0.4290426     11   11    3    3
    0.0012875     11   11    4    1
   -0.0217566     11   11    4    2
    0.4788026     11   11    4    4
    0.4678879     11   11    5    5
    0.0020007     11   11    6    1
   -0.0000268     11   11    6    2
    0.0095966     11   11    6    4
    0.4736351     11   11    6    6
    0.0033991     11   11    7    5
    0.4670119     11   11    7    7
   -0.0543895     11   11    8    3
    0.3747475     11   11    8    8
   -0.0005888     11   11    9    1
    0.0317837     11   11    9    2
   -0.0018725     11   11    9    4
    0.0318537     11   11    9    6
    0.3160384     11   11    9    9
    0.0064815     11   11   10    5
   -0.0391408     11   11   10    7
    0.3215001     11   11   10   10
    0.0010571     11   11   11    1
   -0.0135317     11   11   11    2
   -0.0483150     11   11   11    4
    0.0524186     11   11   11    6
   -0.0008144     11   11   11    9
    0.4320941     11   11   11   11
   -0.0051010     12    1    5    1
   -0.0047828     12    1    5    2
    0.0026102     12    1    5    4
    0.0012046     12    1    6    5
   -0.0073882     12    1    7    1
   -0.0046531     12    1    7    2
    0.0009323     12    1    7    4
    0.0029829     12    1    7    6
   -0.0004981     12    1    9    5
   -0.0008243     12    1    9    7
    0.0035169     12    1   10    1
    0.0009340     12    1   10    2
   -0.0005567     12    1   10    4
   -0.0010526     12    1   10    6
    0.0002597     12    1   10    9
    0.0000426     12    1   11    5
    0.0016990     12    1   11    7
   -0.0010169     12    1   11   10
    0.0013519     12    1   12    1
   -0.0010799     12    2    5    1
    0.0090162     12    2    5    2
    0.0082720     12    2    5    4
    0.0019233     12    2    6    5
   -0.0014218     12    2    7    1
    0.0055936     12    2    7    2
    0.0015961     12    2    7    4
    0.0056302     12    2    7    6
   -0.0059975     12    2    9    5
    0.0056278     12    2    9    7
    0.0006071     12    2   10    1
    0.0091808     12    2   10    2
    0.0031229     12    2   10    4
   -0.0013812     12    2   10    6
   -0.0098446     12    2   10    9
   -0.0033654     12    2   11    5
    0.0033718     12    2   11    7
    0.0042883     12    2   11   10
    0.0002282     12    2   12    1
    0.0120928     12    2   12    2
    0.0040453     12    3    5    3
   -0.0002398     12    3    7    3
    0.0040451     12    3    8    5
   -0.0015541     12    3    8    7
    0.0037655     12    3   10    3
    0.0030366     12    3   10    8
    0.0060076     12    3   12    3
    0.0046695     12    4    5    1
    0.0327107     12    4    5    2
   -0.0493630     12    4    5    4
    0.0286858     12    4    6    5
    0.0064005     12    4    7    1
    0.0119661     12    4    7    2
    0.0228329     12    4    7    4
   -0.0517652     12    4    7    6
    0.0057704     12    4    9    5
   -0.0008980     12    4    9    7
   -0.0028860     12    4   10    1
    0.0057342     12    4   10    2
   -0.0021141     12    4   10    4
    0.0096659     12    4   10    6
    0.0024297     12    4   10    9
    0.0369475     12    4   11    5
   -0.0364264     12    4   11    7
    0.0214426     12    4   11   10
   -0.0011923     12    4   12    1
   -0.0029680     12    4   12    2
    0.0359062     12    4   12    4
   -0.1052406     12    5    1    1
    0.0032643     12    5    2    1
   -0.0315344     12    5    2    2
   -0.0472230     12    5    3    3
    0.0035039     12    5    4    1
    0.0297962     12    5    4    2
   -0.0978245     12    5    4    4
   -0.0853135     12    5    5    5
    0.0037089     12    5    6    1
    0.0091861     12    5    6    2
   -0.0029931     12    5    6    4
   -0.0995662     12    5    6    6
    0.0096084     12    5    7    5
   -0.0872041     12    5    7    7
    0.0255315     12    5    8    3
   -0.0299079     12    5    8    8
    0.0030614     12    5    9    1
   -0.0138872     12    5    9    2
    0.0023332     12    5    9    4
   -0.0156933     12    5    9    6
   -0.0070308     12    5    9    9
    0.0036626     12    5   10    5
    0.0189733     12    5   10    7
   -0.0160408     12    5   10   10
   -0.0022961     12    5   11    1
    0.0009394     12    5   11    2
    0.0323234     12    5   11    4
   -0.0358135     12    5   11    6
   -0.0142482     12    5   11    9
   -0.0713147     12    5   11   11
    0.0535152     12    5   12    5
    0.0008373     12    6    5    1
   -0.0089611     12    6    5    2
    0.0307175     12    6    5    4
   -0.0349343     12    6    6    5
    0.0010402     12    6    7    1
    0.0046580     12    6    7    2
   -0.0286275     12    6    7    4
    0.0387167     12    6    7    6
   -0.0075987     12    6    9    5
    0.0052012     12    6    9    7
   -0.0005025     12    6   10    1
   -0.0029978     12    6   10    2
    0.0067483     12    6   10    4
   -0.0060784     12    6   10    6
   -0.0041069     12    6   10    9
   -0.0344976     12    6   11    5
    0.0352871     12    6   11    7
   -0.0138555     12    6   11   10
   -0.0002673     12    6   12    1
    0.0060149     12    6   12    2
   -0.0278855     12    6   12    4
    0.0340830     12    6   12    6
   -0.0317717     12    7    1    1
    0.0021677     12    7    2    1
    0.0101812     12    7    2    2
    0.0110951     12    7    3    3
   -0.0010215     12    7    4    1
   -0.0091829     12    7    4    2
    0.0442647     12    7    4    4
    0.0442719     12    7    5    5
   -0.0016614     12    7    6    1
    0.0050019     12    7    6    2
   -0.0302232     12    7    6    4
    0.0496127     12    7    6    6
   -0.0372502     12    7    7    5
    0.0414677     12    7    7    7
    0.0045933     12    7    8    3
    0.0047819     12    7    8    8
    0.0002990     12    7    9    1
    0.0021279     12    7    9    2
   -0.0099252     12    7    9    4
    0.0055411     12    7    9    6
    0.0058250     12    7    9    9
    0.0114860     12    7   10    5
   -0.0028325     12    7   10    7
    0.0110356     12    7   10   10
   -0.0008302     12    7   11    1
    0.0082904     12    7   11    2
   -0.0246773     12    7   11    4
    0.0353103     12    7   11    6
    0.0105613     12    7   11    9
    0.0565667     12    7   11   11
   -0.0338477     12    7   12    5
    0.0379311     12    7   12    7
    0.0089540     12    8    5    3
    0.0018103     12    8    7    3
    0.0039872     12    8    8    5
   -0.0067599     12    8    8    7
    0.0033379     12    8   10    3
    0.0054758     12    8   10    8
    0.0074051     12    8   12    3
    0.0129356     12    8   12    8
   -0.0030580     12    9    5    1
   -0.0375859     12    9    5    2
    0.0384218     12    9    5    4
   -0.0380751     12    9    6    5
   -0.0043828     12    9    7    1
   -0.0122027     12    9    7    2
   -0.0286021     12    9    7    4
